response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_reared,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,add_info,environment,stressful,duration,duration_units,SD_constant,SD_variable,yi,vi,tpc_zone,metric_type
1,1,hoskins2020,Table 1,0,1,34.88,25,10,24,ULT50,C,34.88,35.38,0.91,0.34,3,3,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.91,0.34,0.580775231,0.694774989,high,trait
1,1,hoskins2020,Table 1,0,1,35.73,25,10,24,ULT50,C,35.73,35.91,0.28,0.51,3,3,0,1,Lepidocyrtus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.28,0.51,0.349098697,0.676822492,high,trait
1,2,hoskins2020,Table 1,0,1,-0.55,10,10,24,CTmin,C,-0.55,-0.03,0.44,0.34,45,52,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.44,0.34,1.324402509,0.050494445,low,trait
1,2,hoskins2020,Table 1,0,1,0.27,15,10,24,CTmin,C,0.27,0.43,0.26,0.47,46,54,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.26,0.47,0.409255911,0.041095101,low,trait
1,2,hoskins2020,Table 1,0,1,0.01,20,10,24,CTmin,C,0.01,0.39,0.25,0.42,48,56,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.25,0.42,1.071530081,0.044210557,low,trait
1,2,hoskins2020,Table 1,0,1,1.16,25,10,24,CTmin,C,1.16,0.88,0.57,0.47,40,46,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.57,0.47,-0.534839342,0.04840223,low,trait
1,2,hoskins2020,Table 1,0,1,1.64,30,10,24,CTmin,C,1.64,2.14,0.37,0.55,51,51,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.37,0.55,1.058707254,0.044710103,low,trait
1,2,hoskins2020,Table 1,0,1,40.52,10,10,24,CTmax,C,40.52,39.4,0.33,0.16,45,48,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.33,0.16,-4.327584726,0.143743671,high,trait
1,2,hoskins2020,Table 1,0,1,39.19,15,10,24,CTmax,C,39.19,40.05,0.45,0.43,45,51,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.45,0.43,1.941218239,0.061456775,high,trait
1,2,hoskins2020,Table 1,0,1,40.15,20,10,24,CTmax,C,40.15,39.99,0.43,0.35,69,52,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.43,0.35,-0.399781779,0.034383959,high,trait
1,2,hoskins2020,Table 1,0,1,40.33,25,10,24,CTmax,C,40.33,39.77,0.26,0.62,47,49,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.26,0.62,-1.159924255,0.048692177,high,trait
1,2,hoskins2020,Table 1,0,1,39.96,30,10,24,CTmax,C,39.96,40.33,0.42,0.78,48,44,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.42,0.78,0.593020362,0.045471873,high,trait
1,2,hoskins2020,Table 1,0,1,37.21,10,10,24,ULT50,C,37.21,37.75,0.36,0.65,3,3,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.36,0.65,0.820049269,0.722706734,high,trait
1,2,hoskins2020,Table 1,0,1,37.97,15,10,24,ULT50,C,37.97,37.71,0.51,0.62,3,3,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.51,0.62,-0.365440727,0.677795577,high,trait
1,2,hoskins2020,Table 1,0,1,37.94,20,10,24,ULT50,C,37.94,38.01,0.18,0.14,3,3,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.18,0.14,0.346378899,0.676664862,high,trait
1,2,hoskins2020,Table 1,0,1,38.24,25,10,24,ULT50,C,38.24,38.56,0.21,0.36,3,3,0,1,Sinella,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.21,0.36,0.866373437,0.729216911,high,trait
1,3,hoskins2020,Table 1,0,1,-3.16,10,10,24,CTmin,C,-3.16,-3.08,1.17,1.62,48,49,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.17,1.62,0.05607492,0.041257705,low,trait
1,3,hoskins2020,Table 1,0,1,-1.92,15,10,24,CTmin,C,-1.92,-2.56,0.94,0.83,48,49,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.94,0.83,-0.716522693,0.043887913,low,trait
1,3,hoskins2020,Table 1,0,1,0.33,20,10,24,CTmin,C,0.33,-1.3,1.36,0.51,46,45,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.36,0.51,-1.567019165,0.05745338,low,trait
1,3,hoskins2020,Table 1,0,1,-0.88,25,10,24,CTmin,C,-0.88,-0.22,0.54,0.75,45,54,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.54,0.75,0.987700404,0.045667771,low,trait
1,3,hoskins2020,Table 1,0,1,-0.32,30,10,24,CTmin,C,-0.32,0.4,0.35,0.6,50,47,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.35,0.6,1.465709143,0.052350324,low,trait
1,3,hoskins2020,Table 1,0,1,40.89,10,10,24,CTmax,C,40.89,41.55,0.7,0.72,49,49,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.7,0.72,0.922201537,0.045155386,high,trait
1,3,hoskins2020,Table 1,0,1,41.41,15,10,24,CTmax,C,41.41,40.87,0.71,0.4,48,48,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.71,0.4,-0.929612873,0.046167605,high,trait
1,3,hoskins2020,Table 1,0,1,41.58,20,10,24,CTmax,C,41.58,41.25,0.67,0.57,49,49,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.67,0.57,-0.526378209,0.042229969,high,trait
1,3,hoskins2020,Table 1,0,1,40.91,25,10,24,CTmax,C,40.91,42.02,0.69,0.45,43,43,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.69,0.45,1.888523389,0.067247213,high,trait
1,3,hoskins2020,Table 1,0,1,41.65,30,10,24,CTmax,C,41.65,42.8,0.39,0.8,55,55,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.39,0.8,1.814630268,0.051331286,high,trait
1,3,hoskins2020,Table 1,0,1,39.16,10,10,24,ULT50,C,39.16,38.22,0.8,0.43,3,3,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.8,0.43,-1.167837082,0.780320287,high,trait
1,3,hoskins2020,Table 1,0,1,38.51,15,10,24,ULT50,C,38.51,39.03,0.25,0.25,3,3,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.25,0.25,1.659599886,0.896189315,high,trait
1,3,hoskins2020,Table 1,0,1,39.44,20,10,24,ULT50,C,39.44,38.68,0.38,0.69,3,3,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.38,0.69,-1.088673768,0.765434214,high,trait
1,3,hoskins2020,Table 1,0,1,39.26,25,10,24,ULT50,C,39.26,39.33,0.29,0.33,3,3,0,1,Cryptopygus,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.29,0.33,0.17979369,0.669360481,high,trait
1,4,hoskins2020,Table 1,0,1,-1.86,10,10,24,CTmin,C,-1.86,-3.04,1.03,0.7,45,43,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.03,0.7,-1.3226259,0.055417464,low,trait
1,4,hoskins2020,Table 1,0,1,-3.38,15,10,24,CTmin,C,-3.38,-3.07,0.78,0.4,49,47,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.78,0.4,0.493075738,0.042951028,low,trait
1,4,hoskins2020,Table 1,0,1,-3.06,20,10,24,CTmin,C,-3.06,-2.74,0.41,0.61,52,49,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.41,0.61,0.614574477,0.041508743,low,trait
1,4,hoskins2020,Table 1,0,1,-1.71,25,10,24,CTmin,C,-1.71,-1.82,0.76,0.61,43,48,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.76,0.61,-0.159251283,0.044228493,low,trait
1,4,hoskins2020,Table 1,0,1,38.02,10,10,24,CTmax,C,38.02,38.49,0.83,0.35,46,49,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.83,0.35,0.740309371,0.045031809,high,trait
1,4,hoskins2020,Table 1,0,1,38.39,15,10,24,CTmax,C,38.39,37.86,0.58,0.31,52,50,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.58,0.31,-1.124913327,0.045433857,high,trait
1,4,hoskins2020,Table 1,0,1,37.8,20,10,24,CTmax,C,37.8,38.12,0.26,0.32,51,47,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.26,0.32,1.09366402,0.046986995,high,trait
1,4,hoskins2020,Table 1,0,1,38.14,25,10,24,CTmax,C,38.14,38.47,0.43,0.38,58,46,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.43,0.38,0.801492149,0.042068922,high,trait
1,4,hoskins2020,Table 1,0,1,35.66,10,10,24,ULT50,C,35.66,35.53,0.58,0.49,3,3,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.58,0.49,-0.193196278,0.669777067,high,trait
1,4,hoskins2020,Table 1,0,1,35.91,15,10,24,ULT50,C,35.91,35.75,0.42,0.12,3,3,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.42,0.12,-0.413319463,0.680902748,high,trait
1,4,hoskins2020,Table 1,0,1,36.2,20,10,24,ULT50,C,36.2,36.09,0.4,0.13,3,3,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.4,0.13,-0.295109933,0.673924156,high,trait
1,4,hoskins2020,Table 1,0,1,36.2,25,10,24,ULT50,C,36.2,36.49,0.34,0.43,3,3,0,1,Desoria,trispinata,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.34,0.43,0.596940189,0.696361466,high,trait
1,5,hoskins2020,Table 1,0,1,-2.22,10,10,24,CTmin,C,-2.22,-2.67,0.69,0.69,22,49,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.69,0.69,-0.645054962,0.068792962,low,trait
1,5,hoskins2020,Table 1,0,1,-2.09,15,10,24,CTmin,C,-2.09,-2.28,0.51,0.7,50,47,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.51,0.7,-0.309291557,0.041769695,low,trait
1,5,hoskins2020,Table 1,0,1,-1.77,20,10,24,CTmin,C,-1.77,-1.74,0.7,0.47,50,48,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.7,0.47,0.049728984,0.040845951,low,trait
1,5,hoskins2020,Table 1,0,1,-0.67,25,10,24,CTmin,C,-0.67,-1.04,0.57,0.41,53,51,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.57,0.41,-0.737443748,0.041090303,low,trait
1,5,hoskins2020,Table 1,0,1,38.22,10,10,24,CTmax,C,38.22,38.22,0.88,0.48,47,49,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.88,0.48,0,0.041684759,high,trait
1,5,hoskins2020,Table 1,0,1,38.44,15,10,24,CTmax,C,38.44,38.08,0.39,0.4,48,47,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.39,0.4,-0.904069961,0.046411732,high,trait
1,5,hoskins2020,Table 1,0,1,39.06,20,10,24,CTmax,C,39.06,38.84,0.65,0.59,56,49,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.65,0.59,-0.350687315,0.038850933,high,trait
1,5,hoskins2020,Table 1,0,1,38.62,25,10,24,CTmax,C,38.62,38.98,0.41,0.43,49,47,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.41,0.43,0.850472454,0.045451964,high,trait
1,5,hoskins2020,Table 1,0,1,35.81,10,10,24,ULT50,C,35.81,34.85,0.79,0.42,3,3,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.79,0.42,-1.210725318,0.788821316,high,trait
1,5,hoskins2020,Table 1,0,1,35.51,15,10,24,ULT50,C,35.51,35.74,0.28,0.39,3,3,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.28,0.39,0.540564387,0.691017488,high,trait
1,5,hoskins2020,Table 1,0,1,35.69,20,10,24,ULT50,C,35.69,35.57,0.72,0.27,3,3,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.72,0.27,-0.176089056,0.669250613,high,trait
1,5,hoskins2020,Table 1,0,1,35.71,25,10,24,ULT50,C,35.71,36.35,0.43,0.38,3,3,0,1,Folsomia,sp.,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.43,0.38,1.258459281,0.798643313,high,trait
1,6,hoskins2020,Table 1,0,1,-1.65,10,10,24,CTmin,C,-1.65,-2.33,0.75,1.01,44,43,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.75,1.01,-0.758954825,0.049293503,low,trait
1,6,hoskins2020,Table 1,0,1,-2.06,15,10,24,CTmin,C,-2.06,-2.18,0.89,0.64,54,48,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.89,0.64,-0.152198777,0.039465403,low,trait
1,6,hoskins2020,Table 1,0,1,-0.48,20,10,24,CTmin,C,-0.48,-1.63,1.52,0.62,52,45,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.52,0.62,-0.957970273,0.04618344,low,trait
1,6,hoskins2020,Table 1,0,1,-1.31,25,10,24,CTmin,C,-1.31,-0.59,0.72,0.9,44,44,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.72,0.9,0.875721457,0.049811864,low,trait
1,6,hoskins2020,Table 1,0,1,1.3,30,10,24,CTmin,C,1.3,1.51,0.73,1.11,47,43,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.73,1.11,0.223654695,0.044810306,low,trait
1,6,hoskins2020,Table 1,0,1,41.91,10,10,24,CTmax,C,41.91,42.4,0.79,0.58,58,46,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.79,0.58,0.689807185,0.041268173,high,trait
1,6,hoskins2020,Table 1,0,1,41.9,15,10,24,CTmax,C,41.9,42.47,1.05,0.95,40,40,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.05,0.95,0.563794349,0.05198665,high,trait
1,6,hoskins2020,Table 1,0,1,42.66,20,10,24,CTmax,C,42.66,42.49,0.62,0.77,52,50,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.62,0.77,-0.241879689,0.039517562,high,trait
1,6,hoskins2020,Table 1,0,1,42.23,25,10,24,CTmax,C,42.23,42.8,0.74,0.81,57,40,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.74,0.81,0.734867416,0.04532752,high,trait
1,6,hoskins2020,Table 1,0,1,42.97,30,10,24,CTmax,C,42.97,43.07,0.7,0.76,50,56,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.7,0.76,0.135560464,0.037943825,high,trait
1,6,hoskins2020,Table 1,0,1,39.38,10,10,24,ULT50,C,39.38,39.25,0.73,0.35,3,3,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.73,0.35,-0.181194576,0.669402623,high,trait
1,6,hoskins2020,Table 1,0,1,39.17,15,10,24,ULT50,C,39.17,39.42,0.39,0.39,3,3,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.39,0.39,0.511464462,0.688466325,high,trait
1,6,hoskins2020,Table 1,0,1,39.85,20,10,24,ULT50,C,39.85,39.25,0.39,0.45,3,3,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.39,0.45,-1.136938424,0.774385748,high,trait
1,6,hoskins2020,Table 1,0,1,40.28,25,10,24,ULT50,C,40.28,40.59,0.58,0.34,3,3,0,1,Hemisotoma,thermophila,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.58,0.34,0.520292464,0.689225354,high,trait
1,7,hoskins2020,Table 1,0,1,-0.52,10,10,24,CTmin,C,-0.52,0.1,0.34,0.81,50,43,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.34,0.81,1.017660363,0.048823731,low,trait
1,7,hoskins2020,Table 1,0,1,-0.03,15,10,24,CTmin,C,-0.03,-0.54,0.33,0.47,51,48,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.33,0.47,-1.252770219,0.048367607,low,trait
1,7,hoskins2020,Table 1,0,1,0.44,20,10,24,CTmin,C,0.44,0.6,1.06,0.74,94,50,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.06,0.74,0.165493971,0.030733396,low,trait
1,7,hoskins2020,Table 1,0,1,0.18,25,10,24,CTmin,C,0.18,0.85,0.47,0.79,53,44,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.47,0.79,1.046534131,0.047240732,low,trait
1,7,hoskins2020,Table 1,0,1,1.85,30,10,24,CTmin,C,1.85,1.81,1.26,0.71,44,47,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.26,0.71,-0.039125769,0.04401228,low,trait
1,7,hoskins2020,Table 1,0,1,41.31,10,10,24,CTmax,C,41.31,41.09,0.93,1.02,47,54,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.93,1.02,-0.222963555,0.040041217,high,trait
1,7,hoskins2020,Table 1,0,1,41.2,15,10,24,CTmax,C,41.2,41.33,0.81,0.82,60,45,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.81,0.82,0.158483102,0.039008493,high,trait
1,7,hoskins2020,Table 1,0,1,40.73,20,10,24,CTmax,C,40.73,41.3,1.21,0.9,44,56,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.21,0.9,0.540038185,0.042042622,high,trait
1,7,hoskins2020,Table 1,0,1,41.59,25,10,24,CTmax,C,41.59,40.7,0.58,0.89,60,49,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.58,0.89,-1.201705192,0.043699121,high,trait
1,7,hoskins2020,Table 1,0,1,41.61,30,10,24,CTmax,C,41.61,41.07,0.88,0.9,78,42,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.88,0.9,-0.604914456,0.03815471,high,trait
1,7,hoskins2020,Table 1,0,1,38.28,10,10,24,ULT50,C,38.28,38.57,0.65,0.37,3,3,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.65,0.37,0.437513871,0.682618199,high,trait
1,7,hoskins2020,Table 1,0,1,38.37,15,10,24,ULT50,C,38.37,39,0.38,0.58,3,3,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.38,0.58,1.025211288,0.754254849,high,trait
1,7,hoskins2020,Table 1,0,1,39.14,20,10,24,ULT50,C,39.14,38.66,0.13,0.33,3,3,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.13,0.33,-1.52705956,0.860992575,high,trait
1,7,hoskins2020,Table 1,0,1,38.93,25,10,24,ULT50,C,38.93,38.83,0.48,0.76,3,3,0,1,Isotopenola,loftyensis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.48,0.76,-0.125530535,0.667979826,high,trait
1,8,hoskins2020,Table 1,0,1,-0.39,10,10,24,CTmin,C,-0.39,-0.23,0.77,0.72,65,56,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.77,0.72,0.212749503,0.033428793,low,trait
1,8,hoskins2020,Table 1,0,1,-0.74,15,10,24,CTmin,C,-0.74,0.15,0.65,0.67,48,47,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.65,0.67,1.337640137,0.051527198,low,trait
1,8,hoskins2020,Table 1,0,1,-0.24,20,10,24,CTmin,C,-0.24,-0.07,0.46,0.6,45,57,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.46,0.6,0.310797001,0.040239586,low,trait
1,8,hoskins2020,Table 1,0,1,1.23,25,10,24,CTmin,C,1.23,0.94,0.59,0.75,48,51,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.59,0.75,-0.424905591,0.041353019,low,trait
1,8,hoskins2020,Table 1,0,1,36.01,10,10,24,CTmax,C,36.01,35.1,0.57,0.44,75,49,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.57,0.44,-1.730150767,0.045811745,high,trait
1,8,hoskins2020,Table 1,0,1,35.52,15,10,24,CTmax,C,35.52,35.42,0.36,0.61,51,47,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.36,0.61,-0.200121721,0.041088769,high,trait
1,8,hoskins2020,Table 1,0,1,35.09,20,10,24,CTmax,C,35.09,35.52,0.52,0.59,51,57,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.52,0.59,0.765037359,0.039861342,high,trait
1,8,hoskins2020,Table 1,0,1,36.21,25,10,24,CTmax,C,36.21,36.76,0.59,0.24,54,50,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.59,0.24,1.195493744,0.045389698,high,trait
1,8,hoskins2020,Table 1,0,1,34.09,10,10,24,ULT50,C,34.09,32.7,0.3,0.42,3,3,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.3,0.42,-3.038804419,1.436194358,high,trait
1,8,hoskins2020,Table 1,0,1,33.86,15,10,24,ULT50,C,33.86,33.2,0.13,0.7,3,3,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.13,0.7,-1.046014848,0.757845588,high,trait
1,8,hoskins2020,Table 1,0,1,34.05,20,10,24,ULT50,C,34.05,34.41,0.01,0.5,3,3,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.01,0.5,0.812270562,0.721648622,high,trait
1,8,hoskins2020,Table 1,0,1,35.02,25,10,24,ULT50,C,35.02,34.55,0.59,0.56,3,3,0,1,Mucrosomia,caeca,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.59,0.56,-0.6519621,0.702087882,high,trait
1,9,hoskins2020,Table 1,0,1,-3.2,10,10,24,CTmin,C,-3.2,-2.48,0.58,1.11,47,44,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.58,1.11,0.814026292,0.047644741,low,trait
1,9,hoskins2020,Table 1,0,1,-2.9,15,10,24,CTmin,C,-2.9,-1.31,0.4,0.82,43,46,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.4,0.82,2.417754417,0.077835037,low,trait
1,9,hoskins2020,Table 1,0,1,-3.56,20,10,24,CTmin,C,-3.56,-0.94,1.02,0.69,45,50,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,1.02,0.69,3.014780039,0.090058531,low,trait
1,9,hoskins2020,Table 1,0,1,-2.06,25,10,24,CTmin,C,-2.06,0.21,0.75,0.47,48,47,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.75,0.47,3.589265874,0.109914295,low,trait
1,9,hoskins2020,Table 1,0,1,37.07,10,10,24,CTmax,C,37.07,37.48,0.41,0.38,49,43,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.41,0.38,1.025965033,0.049384652,high,trait
1,9,hoskins2020,Table 1,0,1,36.91,15,10,24,CTmax,C,36.91,37.76,0.37,0.36,56,47,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.37,0.36,2.308391821,0.065001082,high,trait
1,9,hoskins2020,Table 1,0,1,36.84,20,10,24,CTmax,C,36.84,36.67,0.3,0.64,45,52,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.3,0.64,-0.329760118,0.042013516,high,trait
1,9,hoskins2020,Table 1,0,1,37.13,25,10,24,CTmax,C,37.13,38.08,0.37,0.64,45,51,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.37,0.64,1.774782793,0.058235555,high,trait
1,9,hoskins2020,Table 1,0,1,34.63,10,10,24,ULT50,C,34.63,34.57,0.62,0.36,3,3,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.62,0.36,-0.094433209,0.667409803,high,trait
1,9,hoskins2020,Table 1,0,1,34.18,15,10,24,ULT50,C,34.18,34.75,0.15,0.41,3,3,0,1,Parisotoma,notabilis,1,2,1,NA,NA,NA,NA,NA,terrestrial,NA,7,days,0.15,0.41,1.47322292,0.847532148,high,trait
