response_id,experiment_id,study_id,origin,org_level,flux_treatment,flux_pattern,temp_ini,mean_temp_constant,min_temp,max_temp,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,add_info,time_point,time_units,same_mean..y.n.,stressful,environment,...39,...40,SD_constant,SD_variable,yi,vi,metric
1,2,bahar2012,Table 4,0,1,1,NA,22,15,29,14,24,egg to pupa,days,4.25,3.45,0.16,0.13,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.96,0.04687216658103187,-1.1644444110301302,0.06497174157207852,development
2,2,bahar2012,Table 4,0,1,1,NA,22,15,29,14,24,egg to adult,days,13.14,11.42,0.3,0.57,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.7999999999999998,0.43034056281043265,-1.3001784711327768,0.06729488928331365,development
3,2,bahar2012,Table 4,0,1,1,NA,22,15,29,14,24,Adult eclosion to death,days,3.68,4.44,0.15,0.17,36,36,0,0,Diadegma,insulare,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.8999999999999999,0.07009279563550024,1.1778094020315992,0.06518913185773634,survivorship
4,2,bahar2012,Table 4,0,1,1,NA,22,15,29,14,24,pupal weight,mg,4.55,4.61,0.1,0.11,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.6000000000000001,0.036482872693909395,0.13964187978421622,0.055690971212428254,size
5,2,bahar2012,Table 4,0,1,1,NA,22,15,29,14,24,pupal shell weight,mg,0.88,0.94,0.04,0.04,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.24,0.008,0.34955531939243556,0.056404089731357965,size
6,2,bahar2012,Table 4,0,1,1,NA,22,15,29,14,24,adult weight,mg,0.39,0.41,0.01,0.02,36,36,0,0,Diadegma,insulare,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.06,0.00282842712474619,0.4658153318014896,0.05706238835653702,size
1,2,bahar2012,Table 4,0,1,1,NA,30,23,37,14,24,egg to pupa,days,3.26,2.56,0.17,0.17,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.02,0.07009279563550024,-0.9578376672185234,0.06192675692182377,development
2,2,bahar2012,Table 4,0,1,1,NA,30,23,37,14,24,egg to adult,days,11.08,10.75,0.31,0.25,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.8599999999999999,0.125,-0.24765067925958006,0.055981464298178685,development
3,2,bahar2012,Table 4,0,1,1,NA,30,23,37,14,24,Adult eclosion to death,days,2.77,2.25,0.26,0.48,36,36,0,0,Diadegma,insulare,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.56,0.33255375505322443,-0.4560846436659793,0.05700009168186058,survivorship
4,2,bahar2012,Table 4,0,1,1,NA,30,23,37,14,24,pupal weight,mg,3.79,3.29,0.22,0.19,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.32,0.08281907992727279,-0.5288834697298501,0.05749803975384365,size
5,2,bahar2012,Table 4,0,1,1,NA,30,23,37,14,24,pupal shell weight,mg,1.02,0.95,0.09,0.1,36,36,0,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.54,0.0316227766016838,-0.1810414113705285,0.05578316661549328,size
6,2,bahar2012,Table 4,0,1,1,NA,30,23,37,14,24,adult weight,mg,0.36,0.36,0.01,0.01,36,36,0,0,Diadegma,insulare,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.06,0.001,0,0.05555555555555555,size
1,3,bahar2012,Figure 3,1,1,1,NA,7,0,14,14,24,Larval mortaility,percent,2.7518797,2.7518797,2.79699248,2.79699248,36,36,1,0,Plutella,xylostella,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,16.78195488,4.677749360737435,0,0.05555555555555555,survivorship
1,3,bahar2012,Figure 3,1,1,1,NA,22,15,29,14,24,Larval mortaility,percent,5.54887218,2.7518797,3.51879699,2.79699248,36,36,1,0,Plutella,xylostella,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,21.112781939999998,4.677749360737435,-0.18094923266993046,0.05578293489447109,survivorship
1,3,bahar2012,Figure 3,1,1,1,NA,30,23,37,14,24,Larval mortaility,percent,8.30075188,11.0977444,3.78947368,5.59398496,36,36,1,0,Plutella,xylostella,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,22.73684208,13.23067317467391,0.14874784835270036,0.055709207794371926,survivorship
1,4,bahar2012,Figure 4,1,1,1,NA,7,0,14,14,24,Parasitism success,percent,55.5094488,66.7251545,10.1960371,5.88232907,36,36,1,0,Plutella,xylostella,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,61.1762226,14.26671462865299,0.2497820900557146,0.05598882703133751,survivorship
1,4,bahar2012,Figure 4,1,1,1,NA,22,15,29,14,24,Parasitism success,percent,66.764435,64.0583039,9.60780415,5.09801853,36,36,1,0,Plutella,xylostella,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,57.6468249,11.510710054524774,-0.0644022180797728,0.05558435865064996,survivorship
1,4,bahar2012,Figure 4,1,1,1,NA,30,23,37,14,24,Parasitism success,percent,52.9211591,27.8621775,6.86271725,7.05879489,36,36,1,0,Plutella,xylostella,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,41.1763035,18.754083440556787,-0.7748184343299098,0.05972460837623231,survivorship
1,5,bahar2012,Figure 5,1,1,1,NA,22,15,29,14,24,Mortaility,percent,8.41340306,16.5987088,4.76821192,6.88762515,36,36,1,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,28.60927152,18.076080001304014,0.3383799572661453,0.0563507013574961,survivorship
1,5,bahar2012,Figure 5,1,1,1,NA,30,23,37,14,24,Mortaility,percent,27.6983376,54.9566989,5.56291391,4.90066225,36,36,1,0,Diadegma,insulare,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,33.37748346,10.848811377973343,1.0865631129888178,0.06375430137852743,survivorship
1,5,bahar2012,Figure 5,1,1,1,NA,30,23,37,14,24,Mortaility,percent,7.16313015,4.75282523,7.15252581,4.76821192,36,36,1,0,Plutella,xylostella,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,42.91515486,10.411979962060512,-0.07635867505009286,0.05559604616149587,survivorship
1,1,delnat2019,Figure 1a,1,1,1,NA,20,16.5,23.5,7,24,Mortaility,percent,0.573215396,0.551447723,0.498237855,0.249118928,35,35,1,0,Culex,pipiens,1,0,1,insecticide exposure,absence,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,2.947614901140418,0.1243397785583374,-0.010318883506666016,0.0571436177096916,survivorship
1,1,delnat2019,Figure 1a,1,1,1,NA,20,16.5,23.5,7,24,Mortaility,percent,52.21581093,65.14822749,4.235021768,3.984693525,35,36,1,0,Culex,pipiens,1,0,1,insecticide exposure,presence,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,25.054726662651593,7.954124532090065,0.6922655799712173,0.05972407700563512,survivorship
1,1,delnat2019,Figure 1a,1,1,1,NA,20,13,27,14,24,Mortaility,percent,0.573215396,0.778798977,0.498237855,0.49823786,35,35,1,0,Culex,pipiens,1,0,1,insecticide exposure,absence,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,2.947614901140418,0.35168600659449417,0.09685583934007344,0.05720986466867336,survivorship
1,1,delnat2019,Figure 1a,1,1,1,NA,20,13,27,14,24,Mortaility,percent,52.21581093,68.3674245,4.235021768,3.861343376,35,31,1,0,Culex,pipiens,1,0,1,insecticide exposure,presence,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,25.054726662651593,7.5876560409342,0.8406904800431056,0.06618373917267205,survivorship
1,1,delnat2019,Figure 1b,1,1,1,NA,20,16.5,23.5,7,24,Mortaility,percent,1.992882562,3.487544484,0.996441281,1.619217082,26,23,1,0,Culex,pipiens,1,2,1,insecticide exposure,absence,sex,male,NA,NA,NA,NA,NA,terrestrial,NA,NA,5.080873535968391,2.060428816657104,0.37094047200389246,0.08334384865529215,survivorship
1,1,delnat2019,Figure 1b,1,1,1,NA,20,16.5,23.5,7,24,Mortaility,percent,48.576512459999996,42.84697509,8.220640569,7.722419929,25,26,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,male,NA,NA,NA,NA,NA,terrestrial,NA,NA,41.103202845,21.460019928461797,-0.17307068430646053,0.07875519985140422,survivorship
1,1,delnat2019,Figure 1b,1,1,1,NA,20,13,27,14,24,Mortaility,percent,1.992882562,1.99288256,0.996441281,0.996441281,26,27,1,0,Culex,pipiens,1,2,1,insecticide exposure,absence,sex,male,NA,NA,NA,NA,NA,terrestrial,NA,NA,5.080873535968391,0.9946666735009442,-5.431856927205539e-10,0.0754985754985755,survivorship
1,1,delnat2019,Figure 1b,1,1,1,NA,20,13,27,14,24,Mortaility,percent,48.576512459999996,57.544484,8.220640569,7.722419929,25,25,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,male,NA,NA,NA,NA,NA,terrestrial,NA,NA,41.103202845,21.460019928461797,0.26922030813921305,0.08072479574314573,survivorship
1,1,delnat2019,Figure 1c,1,1,1,NA,20,16.5,23.5,7,24,Mortaility,percent,0.24911032,1.245551601,0.996441281,0.747330961,19,17,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,female,NA,NA,NA,NA,NA,terrestrial,NA,NA,4.343386847051216,0.6460549559863659,0.3052988808900706,0.11274965567403214,survivorship
1,1,delnat2019,Figure 1c,1,1,1,NA,20,13,27,14,24,Mortaility,percent,0.24911032,0.24911032,0.24911032,0.996441281,17,17,1,0,Culex,pipiens,1,2,1,insecticide exposure,absence,sex,female,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.0271081617914155,0.9946666735009442,0,0.11764705882352941,survivorship
1,1,delnat2019,Figure 1c,1,1,1,NA,20,13,27,14,24,Mortaility,percent,0.24911032,0.24911032,0.996441281,0.996441281,19,17,1,0,Culex,pipiens,1,2,1,insecticide exposure,presence,sex,female,NA,NA,NA,NA,NA,terrestrial,NA,NA,4.343386847051216,0.9946666735009442,0,0.11145510835913312,survivorship
1,1,dong2008,Table 2,0,1,1,NA,18,16,20,4,24,Hexokinase,U mg * prot^-1,1.78,7.14,0.28,1.42,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.6260990336999412,1.6921252908694435,3.7925396088439576,1.119167834232514,biochemistry
1,1,dong2008,Table 2,0,1,1,NA,18,14,22,8,24,Hexokinase,U mg * prot^-1,1.78,4.53,0.28,0.84,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.6260990336999412,0.7698727167525811,3.5378538405784665,1.0258204898647905,biochemistry
1,1,dong2008,Table 2,0,1,1,NA,18,12,24,12,24,Hexokinase,U mg * prot^-1,1.78,2.9,0.28,0.29,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.6260990336999412,0.1561697794069006,2.2157892080878536,0.6454860907339299,biochemistry
2,1,dong2008,Table 2,0,1,1,NA,18,16,20,4,24,Pyruvate kinase,U mg * prot^-1,47.93,58.54,4.07,6.24,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,9.100796668424145,15.587515004002404,0.750417818915446,0.4281563451472908,biochemistry
2,1,dong2008,Table 2,0,1,1,NA,18,14,22,8,24,Pyruvate kinase,U mg * prot^-1,47.93,43.49,4.07,5.94,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,9.100796668424145,14.477036437061283,-0.3314725612858202,0.4054937029442691,biochemistry
2,1,dong2008,Table 2,0,1,1,NA,18,12,24,12,24,Pyruvate kinase,U mg * prot^-1,47.93,37.03,4.07,2.26,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,9.100796668424145,3.3975249815122766,-1.4324349611052651,0.5025934958898322,biochemistry
3,1,dong2008,Table 2,0,1,1,NA,18,16,20,4,24,SOD,U mg * prot^-1,49.71,41.27,5.96,8.82,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,13.326965145898747,26.194063602274465,-0.36661627195742286,0.406720374543198,biochemistry
3,1,dong2008,Table 2,0,1,1,NA,18,14,22,8,24,SOD,U mg * prot^-1,49.71,62.89,5.96,3.73,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,13.326965145898747,7.203826552603831,1.1106600743075985,0.46167829003304806,biochemistry
3,1,dong2008,Table 2,0,1,1,NA,18,12,24,12,24,SOD,U mg * prot^-1,49.71,66.17,5.96,4.57,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,13.326965145898747,9.769544155179402,1.271648840544265,0.4808545386828787,biochemistry
4,1,dong2008,Table 2,0,1,1,NA,18,16,20,4,24,Catalase,U mg * prot^-1,42.59,52.57,5.09,4.29,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,11.38158600547393,8.885583211022222,0.8823557334042824,0.43892758201357046,biochemistry
4,1,dong2008,Table 2,0,1,1,NA,18,14,22,8,24,Catalase,U mg * prot^-1,42.59,48.74,5.09,8.22,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,11.38158600547393,23.56718583115091,0.29998867080837993,0.40449966013066896,biochemistry
4,1,dong2008,Table 2,0,1,1,NA,18,12,24,12,24,Catalase,U mg * prot^-1,42.59,52.55,5.09,4.92,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,11.38158600547393,10.913087922306866,0.8063756182415094,0.43251208188471885,biochemistry
5,1,dong2008,Table 2,0,1,1,NA,18,16,20,4,24,Hsp70,RU^2,21.11,7.69,10.66,5.19,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,23.83648464014776,11.82363560839051,-0.6438774005599611,0.42072890534759266,biochemistry
5,1,dong2008,Table 2,0,1,1,NA,18,14,22,8,24,Hsp70,RU^2,21.11,35.99,10.66,17.37,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,23.83648464014776,72.39352562902293,0.2492368572821816,0.403105950551395,biochemistry
5,1,dong2008,Table 2,0,1,1,NA,18,12,24,12,24,Hsp70,RU^2,21.11,97.01,10.66,20.72,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,23.83648464014776,94.31583773682975,0.9960298742387876,0.44960377551880676,biochemistry
1,2,dong2008,Figure 2,0,1,1,NA,18,16,20,4,24,group mean body weight,g,4.82674772,6.194528875,0.387537994,0.281155015,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.8665612984479056,0.14907978293170773,1.985838209336386,0.5971776696830172,size
1,2,dong2008,Figure 2,0,1,1,NA,18,14,22,8,24,group mean body weight,g,4.82674772,4.553191489,0.387537994,0.410334347,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.8665612984479056,0.26284928900153626,-0.38565139017228867,0.407436349737091,size
1,2,dong2008,Figure 2,0,1,1,NA,18,12,24,12,24,group mean body weight,g,4.82674772,3.808510638,0.387537994,0.509118541,5,5,0,0,Apostichopus,japonicus,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.8665612984479056,0.3632690265099474,-1.3834228622943974,0.4956929407959412,size
1,1,maek2015,Figure 2,0,1,1,NA,25,20,30,10,24,development time,days,42.39673473,37.77290221,4.286076616,5.103963498,346,371,1,1,Tribolium,castaneum ,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,4.286076616,5.103963498,-0.9771443372700859,0.006251428756549063,development
1,1,maek2015,Figure 2,0,1,1,NA,30,25,35,10,24,development time,days,24.12252102,26.00311328,5.024726291,4.947414057,393,381,1,1,Tribolium,castaneum ,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,5.024726291,4.947414057,0.3767459531228309,0.005260892078093415,development
1,2,maek2015,Figure 3a,0,1,1,NA,25,20,30,10,24,body mass,mg,2.161374046,2.282671756,1.159426258,1.200585023,346,371,1,1,Tribolium,castaneum ,1,0,1,sex,female,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.159426258,1.200585023,0.10260816365939542,0.005592933205217514,size
1,2,maek2015,Figure 3a,0,1,1,NA,30,25,35,10,24,body mass,mg,2.304580153,2.274656489,1.230154816,1.211227214,393,381,1,1,Tribolium,castaneum ,1,0,1,sex,female,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.230154816,1.211227214,-0.024486198158574272,0.005169588499738008,size
1,2,maek2015,Figure 3b,0,1,1,NA,25,20,30,10,24,body mass,mg,2.068931298,2.190229008,1.154250248,1.195225268,346,371,1,1,Tribolium,castaneum ,1,0,1,sex,male,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.154250248,1.195225268,0.10306828997046841,0.005592999200439189,size
1,2,maek2015,Figure 3b,0,1,1,NA,30,25,35,10,24,body mass,mg,2.223358779,2.180076336,1.235671205,1.205795702,393,381,1,1,Tribolium,castaneum ,1,0,1,sex,male,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,1.235671205,1.205795702,-0.03541225198350402,0.005170011273439741,size
1,1,michel2010,Figure 2,0,1,1,NA,23,18,28,10,24,body mass,g,73.880597,71.3006397,26.9722814,25.0959488,8,8,1,0,Vipera,aspis,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,76.28913232804715,125.72030602189045,-0.02345347405290129,0.25001718954516094,size
1,1,michel2010,Figure 2,0,1,1,NA,23,18,28,10,12,body mass,g,73.880597,76.6950959,26.9722814,26.2686567,8,8,1,0,Vipera,aspis,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,76.28913232804715,134.63463499126425,0.024314140802629874,0.25001847429509283,size
1,1,michel2010,Figure 2,0,1,1,NA,23,18,28,10,48,body mass,g,73.880597,73.1769723,26.9722814,22.5159915,8,8,1,0,Vipera,aspis,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,76.28913232804715,106.84067276257367,-0.007164979322021834,0.2500016042790214,size
2,1,michel2010,Figure 2,0,1,1,NA,23,18,28,10,24,body size,cm,209.211087,209.914712,9.61620469,10.0852878,8,8,1,0,Vipera,aspis,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,27.19873418230753,32.02819352771984,0.022386027450420388,0.2500156604445316,size
2,1,michel2010,Figure 2,0,1,1,NA,23,18,28,10,12,body size,cm,209.211087,209.445629,9.61620469,10.554371,8,8,1,0,Vipera,aspis,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,27.19873418230753,34.28850375066764,0.007164100455828733,0.25000160388547943,size
2,1,michel2010,Figure 2,0,1,1,NA,23,18,28,10,48,body size,cm,209.211087,209.211087,9.61620469,10.554371,8,8,1,0,Vipera,aspis,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,27.19873418230753,34.28850375066764,0,0.25,size
1,1,peng2014,Table 2,0,1,1,NA,20,15,25,10,24,final mass,g,7.78,7.46,0.28,0.22,30,30,0,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,1.5336231610144653,0.10318914671611545,-0.2905923606953628,0.06737036600078754,size
2,1,peng2014,Table 2,0,1,1,NA,20,15,25,10,24,final length,cm,7.54,7.47,0.09,0.08,30,30,0,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.4929503017546495,0.02262741699796952,-0.1980029142753191,0.066993376283846,size
3,1,peng2014,Table 2,0,1,1,NA,20,15,25,10,24,specific growth rate,percent *d^-1,0.71,0.73,0.06,0.07,30,30,0,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.3286335345030997,0.018520259177452137,0.08481316952474982,0.06672661061437361,energetics
4,1,peng2014,Table 2,0,1,1,NA,20,15,25,10,24,feeding rate,percent body mass * d^-1,2.62,3.03,0.1,0.11,30,30,0,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,0.5477225575051662,0.036482872693909395,1.0425470806446648,0.07572420346133928,energetics
5,1,peng2014,Table 2,0,1,1,NA,20,15,25,10,24,feeding efficiency,percent,26.21,24.41,1.67,2.32,30,30,0,0,Parabramis,pekinensis,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,NA,NA,9.146966710336274,3.533718721120853,-0.2562253966548745,0.0672137621157579,energetics
1,1,vatansever2009,Table 1,0,1,1,NA,22,18,26,8,24,developmental time,days,36.5,29.2,0.64,0.94,13,9,0,1,Cales,noacki,1,0,1,sex,male,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.64,0.94,-9.071664680997278,2.0583773717717664,development
1,1,vatansever2009,Table 1,0,1,1,NA,30,26,34,8,24,developmental time,days,18.5,21,0.27,0.6,24,12,0,1,Cales,noacki,1,0,1,sex,female,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.27,0.6,6.003367244647258,0.6255613649181057,development
1,1,vatansever2009,Table 1,0,1,1,NA,30,26,34,8,24,developmental time,days,18.9,22.1,0.36,0.85,15,8,0,1,Cales,noacki,1,0,1,sex,male,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.36,0.85,5.391382378605252,0.8235580569348238,development
2,1,vatansever2009,Table 1,0,1,1,NA,22,18,26,8,24,longevity,days,8,7.6,0.26,0.19,32,37,0,1,Cales,noacki,1,0,1,sex,female,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.26,0.19,-1.7569293020565797,0.08064514711706341,survivorship
2,1,vatansever2009,Table 1,0,1,1,NA,22,18,26,8,24,longevity,days,7.5,7.4,0.33,0.26,12,12,0,1,Cales,noacki,1,0,1,sex,male,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.33,0.26,-0.3249920416649086,0.16886707973219844,survivorship
2,1,vatansever2009,Table 1,0,1,1,NA,30,26,34,8,24,longevity,days,7,6.2,0.32,0.48,21,19,0,1,Cales,noacki,1,0,1,sex,female,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.32,0.48,-1.9419100892735561,0.1473883115016964,survivorship
2,1,vatansever2009,Table 1,0,1,1,NA,30,26,34,8,24,longevity,days,7,6.2,0.39,0.34,18,16,0,1,Cales,noacki,1,0,1,sex,male,NA,NA,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.39,0.34,-2.1258972615578307,0.18451789624230677,survivorship
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.28137931,1.22241379,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.007186851122823276,-0.44922078774369667,0.08543540954313611,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.28137931,1.2037931,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,absent,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.007186851122823276,-0.5910799798636209,0.08697266190203727,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.16344828,1.19448276,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.007186851122823276,0.24669460476655197,0.0839672732085513,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.16344828,1.12,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,low,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.007186851122823276,-0.34537251026556154,0.08457585594632432,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.23793103,1.23172414,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.007186851122823276,-0.047286346584214184,0.08335662498513835,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.23793103,1.14793103,0.03724138,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,medium,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.18244475663418117,0.007186851122823276,-0.6856527492156894,0.08823041346361492,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,17.5,22.25,5,24,Sqrt of available energy,J,1.08586207,1.16344828,0.03568966,0.03724138,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.007186851122823276,0.6167365914068668,0.08729545857479333,energetics
1,1,verheyen2020,Figure 1,0,1,1,22,20,10,30,20,24,Sqrt of available energy,J,1.08586207,1.13241379,0.03568966,0.03568966,24,24,1,0,Ischnura,elegans ,1,0,1,latitude,high,Chlorpyrifos concentration,high,NA,NA,NA,NA,NA,terrestrial,NA,NA,0.17484291218683815,0.006742386059085852,0.3700793201481884,0.08475998649168068,energetics
